,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
1722,679,BuzzFeed Politics,"“Come to the South Side of the Capitol on steps,” Stewart Rhodes allegedly instructed on Jan. 6.",Prosecutors Say The Oath Keepers’ Leader Directed Followers During Capitol Riot,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGKwNqzVPLyThCn&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FiStock-1264780630.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEq7c4TbE5u2-rU,6300.0,3100.0,349.0,0,'FAKE'
1723,680,BuzzFeed Politics,"“The living conditions in Venezuela reveal a country in turmoil, unable to protect its own citizens.”",Biden Is Offering Temporary Legal Status To Thousands Of Venezuelan Immigrants In The US,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFcv37A5l-6spm_&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fcolo2.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFaw1PSbFNZjFGf,30000.0,14000.0,3300.0,0,'FAKE'
1724,681,BuzzFeed Politics,The judge called one of Jacob Chansley’s arguments for pretrial release “so frivolous as to insult the Court's intelligence.”,A Judge Slammed An Alleged Capitol Rioter’s “Media Publicity Stunt”,https://www.facebook.com/BuzzFeedPol/,,2700.0,3200.0,737.0,0,'FAKE'
1725,682,BuzzFeed Politics,Trump argued a case he’d filed in Wisconsin wasn’t moot even after Biden took office. The Supreme Court refused to hear it.,Trump Has Officially Lost All Of His Post-Election Challenges In The Supreme Court,https://www.facebook.com/BuzzFeedPol/,,18000.0,4800.0,7600.0,0,'FAKE'
1726,683,BuzzFeed Politics,"Democrats are touting the bill as an historic rescue package, despite needing to make last-minute concessions to get it passed.","The Senate Passed Biden’s Massive COVID Aid Package, But Only After Watering Down Checks And Unemployment Benefits",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFcv37A5l-6spm_&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fcolo2.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFaw1PSbFNZjFGf,22000.0,12000.0,4500.0,0,'FAKE'
1729,686,BuzzFeed Politics,"The city has spent eight months planning for the high-profile trial, but activists say they didn’t have a voice at the table.",Minneapolis Is Bracing For Protests During Derek Chauvin’s Trial. Activists Wanted To Help The City Prepare.,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEHUeZLyOih5iy0&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FJen-Psaki-Border-Crisis-AP.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGLYKy59bIHvitF,9500.0,4900.0,813.0,0,'FAKE'
1730,687,BuzzFeed Politics,The change comes as the White House attempts to deal with more unaccompanied children crossing the US border in recent weeks.,The Biden Administration Has Canceled A Trump-Era Policy That Made It Harder For Immigrant Children To Get Asylum,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/163555180_10160506758236336_7372716322841844175_n.png?_nc_cat=109&ccb=1-3&_nc_sid=730e14&_nc_ohc=LXIAJeqbOnoAX_Dhceu&_nc_ht=scontent-sjc3-1.xx&oh=2d0cb279ac2456b4da02429178aadc88&oe=607F2B4B,3100.0,1000.0,215.0,0,'FAKE'
1731,688,BuzzFeed Politics,"“Like a moth to the flame,” one former Oath Keeper said of founder Stewart Rhodes. “He flies in, throws up a PayPal, and then disappears.”",Some Oath Keepers Say Its Founder Has Betrayed The Group’s Mission — And Them,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/163487436_10160505652381336_2945932605911595937_n.png?_nc_cat=1&ccb=1-3&_nc_sid=730e14&_nc_ohc=HhxJbFb4t-AAX83nqTZ&_nc_ht=scontent-sjc3-1.xx&oh=21871b9cb16d4020cd03c6c144b4ea64&oe=607F4000,39000.0,8200.0,6200.0,0,'FAKE'
1732,689,BuzzFeed Politics,"Documents obtained by BuzzFeed News show authorities particularly focused on the Proud Boys, even monitoring the hotel they were staying at.",Documents Show How Law Enforcement Was Tracking Extremists Ahead Of The Capitol Riot,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFcv37A5l-6spm_&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fcolo2.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFaw1PSbFNZjFGf,2300.0,3000.0,549.0,0,'FAKE'
1733,690,BuzzFeed Politics,The New York Times columnist has been using his perch to promote the Weave Project — without disclosing his potential conflicts of interest to his readers.,David Brooks’s Side Hustle Was Funded By Facebook And Jeff Bezos’s Father,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHl3L8xMF47W760&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fjoe-Ava-Arpaio.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEYMuddAy3sC_1Q,22000.0,3800.0,755.0,0,'FAKE'
1735,692,BuzzFeed Politics,"Cuomo said he ""never touched anyone inappropriately,"" despite one woman saying he kissed her without consent and another having a photo of her visibly uncomfortable as he grabbed her cheeks.",Andrew Cuomo Says He's Sorry — But Won't Resign Over Those Sexual Harassment Claims,https://www.facebook.com/BuzzFeedPol/,,3900.0,7200.0,322.0,6,'FAKE'
1737,694,BuzzFeed Politics,That's two months earlier than the administration previously predicted.,"All US Adults Will Be Able To Get A COVID-19 Vaccine By May, Biden Says",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEjsPt_SOzpymnd&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fcuellar4.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGOxLDZZ5VkfYL0,13000.0,7000.0,5300.0,0,'FAKE'
1741,698,BuzzFeed Politics,One of the Capitol defendants was identified by an FBI agent he went to college with. Another was arrested trying to stop a relative from getting the COVID vaccine.,Most Capitol Rioters Went Home. This Is How The FBI Is Tracking Them Down.,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHd7NZNfvafx0mS&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fborder-camp-biden-flag.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFf1chMIGYyx-vZ,10000.0,3200.0,1700.0,0,'FAKE'
1742,699,BuzzFeed Politics,"Caitlin also promises she does not support or is affiliated with “Q,” and plans to get what was a tattoo with a sweet backstory removed.",This Woman Also Got A Hilariously Unfortunate Tattoo Because This Era Is Truly Batshit,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG5BoUWtZp_R0n2&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fear_exam_istock.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGll4kK0C9smrE2,1100.0,1200.0,289.0,0,'FAKE'
1743,700,BuzzFeed Politics,"Marjorie Taylor Greene’s political identity is tightly intertwined with CrossFit. After a year of scandal at the gym, it’s finally distancing itself from Georgia’s bigoted conspiracy theorist representative.",CrossFit Is Finally Fed Up With Marjorie Taylor Greene,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE3pWrVJ8yEAfbx&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FBiden-Trump-Border-wall.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH06-K0tC9PCyRw,29000.0,7100.0,1900.0,0,'FAKE'
1744,701,BuzzFeed Politics,"New details about January 6 discussed in court, as Oath Keeper Jessica Watkins fails to convince a judge she should be released from federal custody.",Prosecutors Suggest That Oath Keepers May Have Had A Special Force Ready With Weapons During The Capitol Insurrection,https://www.facebook.com/BuzzFeedPol/,,7000.0,15000.0,466.0,37,'FAKE'
1748,705,BuzzFeed Politics,"""If you can’t see the election was stolen you’re a moron,” Richard Michetti texted his ex on Jan. 6, along with videos from the Capitol. She went to police the next day.",An Alleged Capitol Rioter's Ex Turned Him In The Very Next Day,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHe2KIZyZ2iMJev&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FGettyImages-1231757715.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGw5XcdNcNMQSLR,29000.0,12000.0,4400.0,0,'FAKE'
1750,707,BuzzFeed Politics,Douglas Jensen’s lawyer didn’t fight the government’s request to keep him behind bars for now.,A Man Charged With Leading The Mob That Chased Officer Eugene Goodman In The Capitol Will Stay In Jail,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF2VL-SrPLzncNF&w=500&h=261&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExOTkwNzM2MTgyNTI3NDE6MTA5NTA4Nzc0MA%3D%3D&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHib2YH_R7NV_h1,1900.0,2000.0,314.0,0,'FAKE'
1752,709,BuzzFeed Politics,"Johnson, who refused to condemn Trump’s lies about the election, suggested Trump supporters were not actually responsible for the Jan. 6 attack.",Sen. Ron Johnson Said “Fake” Trump Supporters Started The Capitol Riots,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHggVZUHAyypD1b&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FiStock-1093686266.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHCc5H5aVT7wNx_,975.0,220.0,460.0,0,'FAKE'
1754,711,BuzzFeed Politics,"While the US government bickered, the coronavirus exposed the rampant inequality in our society. The poor got poorer, the rich got richer, and the bodies piled up.","One Year, 500,000 Deaths",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH39rtThMul_Jwu&w=500&h=261&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDEyOTk2NTIyNDY0MDA2NjMwOjExNTk0NzkxNDQ%3D&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEpi26KijOCt1C0,716.0,514.0,105.0,0,'FAKE'
1755,712,BuzzFeed Politics,"In a one-line order, the justices refused to pause a lower court decision that cleared the way for prosecutors to enforce a grand jury subpoena.",The Supreme Court Will Let New York Prosecutors Get Trump's Tax Returns,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHAoqnxRRg7RIjO&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FLottery-istock.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHC8mRyYyAvsAkN,657.0,165.0,125.0,0,'FAKE'
1757,714,BuzzFeed Politics,Democrats have described the law as the new Jim Crow.,Georgia’s Governor Signed Voting Restrictions Into Law In Front Of A Slave Plantation Picture,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF5vf7x8fsCQSdT&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FMiami-Beach-Bedlam.png&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHj1yHxJI0mwS6E,1200.0,861.0,146.0,0,'FAKE'
1758,715,BuzzFeed Politics,The DC Circuit revived a fight over whether to detain two people charged with joining the riot but not assaulting police or destroying property.,A Court Made It Harder For Prosecutors To Keep Capitol Riot Defendants Behind Bars,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFGt9-ifm1UpJFS&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2F60fbe548-f6fb-4d38-9b51-5a11f2b4d464%2Fddf791ae-a6c9-4d42-8de8-12184f22d0fa%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFfNZtiacn8QUYM,1000.0,1000.0,144.0,0,'FAKE'
1759,716,BuzzFeed Politics,"A millennial stay-at-home mom from South Carolina, a gay couple from Texas, and a social worker in New York believed in QAnon. Now that Biden is president, they’re not sure where to go from here.",She Left QAnon. Now She Doesn’t Know What To Believe.,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG9a8ReKEOE5325&w=500&h=261&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2021%2F03%2F0%2F0%2FMonopoly-Community-Chest-iStock.jpg%3Fve%3D1%26tl%3D1&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGRDYU8Gky0391J,32000.0,12000.0,7700.0,0,'FAKE'
1760,717,BuzzFeed Politics,"Kelly Meggs had a 97-second phone call with the Oath Keepers’ founder, Stewart Rhodes, on the day of the Capitol insurrection, prosecutors said.",Prosecutors Are Accusing A Member Of The Oath Keepers Of Lying About Paramilitary Training,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/163739964_10160504545806336_8117273655950104004_o.jpg?_nc_cat=104&ccb=1-3&_nc_sid=730e14&_nc_ohc=vc1SP-MOj6EAX9x7Nwy&_nc_ht=scontent-sjc3-1.xx&oh=e1cf7cffc8d384ee20c2dfc676936f32&oe=6080B1F7,2100.0,236.0,242.0,0,'FAKE'
1761,718,BuzzFeed Politics,Department of Homeland Security officials have already requested volunteers to help get children out of border facilities and connected with family members in the US.,The Biden Administration Is Looking For More Federal Volunteers To Help Overcrowded Border Stations,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE82m_P9RZETFdh&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fborder-crossing-potential-drowning.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEGc9Ln0EzB_JVg,26000.0,19000.0,7200.0,0,'FAKE'
1762,719,BuzzFeed Politics,"Sixty five days into his first term — as 1,000 people a day continue to die of COVID-19 in the US — reporters asked Biden whether he was going to run in 2024.",Reporters Did Not Ask Biden About The Pandemic But Apparently We're Already Talking About 2024,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG09zzT7-JwUZrd&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fhomeless_3.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFSIQGHEcAsL6nB,1300.0,494.0,170.0,0,'FAKE'
1765,722,BuzzFeed Politics,"Photographer T?y? Miyatake, who was forced into a camp himself, documented the experiences of Japanese Americans during their World War II incarceration by the US government.",These Photos Show The US Has A Long History Of Racism Toward Asian Americans,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHkrvVzDYI2lP4W&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2F10b61878-954d-4ade-8e4d-f53adad3d30c%2F33bbe49b-3d38-4b70-9671-bb725f63383c%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHQdrW4fzJQfxzc,2600.0,1500.0,999.0,0,'FAKE'
1767,724,BuzzFeed Politics,"Michael Sherwin, the former acting US attorney in DC, had told media “the facts” support charging some Capitol rioters with sedition.",The Justice Department Is Investigating Officials Who Talked To The Press About The Capitol Investigation,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/161983971_10160503094536336_8836223065839981255_n.png?_nc_cat=108&ccb=1-3&_nc_sid=730e14&_nc_ohc=bBiGCUc-uvgAX8y-mn-&_nc_ht=scontent-sjc3-1.xx&oh=0a197321ffdc59bcd693cb53c4df5cba&oe=60809555,2800.0,887.0,334.0,0,'FAKE'
1768,725,BuzzFeed Politics,Republican language is changing as they fight to kill increasingly popular gun control measures in Congress after shootings in Colorado and Georgia.,Republican Senators’ New Argument Against Stronger Gun Control: It’s Racist,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEXjdMkCQRYD_hw&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FBrunoLozano.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHInZ1LYh6nyuAG,6400.0,1500.0,1200.0,0,'FAKE'
1769,726,BuzzFeed Politics,A retired Black grandmother in her 60s. A white nurse in her 50s. Two Black men who immigrated to the US. Two single white mothers in their 50s. The 14 jurors in George Floyd’s murder trial were asked about some of the biggest issues in the US.,"What Jurors In Derek Chauvin’s Trial Think About Black Lives Matter, Defund The Police, Racial Justice Protests",https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/163285352_10160503624051336_4979510460277920486_o.jpg?_nc_cat=1&ccb=1-3&_nc_sid=730e14&_nc_ohc=ZAN8ASzSXoEAX9Vrf8V&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=4c199b192fed974ec98ced4867734b4e&oe=60805DA0,187000.0,32000.0,23000.0,0,'FAKE'
1770,727,BuzzFeed Politics,The president called on Congress to close background check loopholes and ban assault weapons after shootings in Boulder and Atlanta.,Joe Biden Demanded The Senate Act On Gun Control After 10 People Were Killed In Colorado,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE2_WLclXozDKa0&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FMIAMI-BEACH.png&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEJLL0qGcSwi2Hw,8300.0,745.0,157.0,0,'FAKE'
1771,728,BuzzFeed Politics,The president called on Congress to close background check loopholes and ban assault weapons after shootings in Boulder and Atlanta.,Joe Biden Demanded The Senate Act On Gun Control After 10 People Were Killed In Colorado,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG06VpTqhegHPJc&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fasteroid-2001-FO32.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFYHTZZsYOnTXiw,655.0,317.0,155.0,0,'FAKE'
1773,730,BuzzFeed Politics,Powell is facing billion-dollar lawsuits after accusing voting technology companies of rigging the election.,Trump’s Former Lawyer Now Argues “No Reasonable Person” Would Believe Her Voter Fraud Lies Were “Fact”,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGJUS06yO--n9Yd&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F02%2FAP21040785302715.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEWe8V0E3sUI1ko,11000.0,1700.0,1500.0,0,'FAKE'
1776,733,BuzzFeed Politics,It is the latest sign that the number of children arriving at the border is continuing to rise.,"US Border Officials Are Holding 5,000 Unaccompanied Children In Custody",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHKAznMsKB1t_Qt&w=500&h=261&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExNDMyOTI5MTEzNzY2MTI1OjIwODk3MTEzOTY%3D&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEKKfJQPei7GUtm,40000.0,14000.0,2300.0,0,'FAKE'
1778,735,BuzzFeed Politics,"""Just look at the fact that three of the five last presidents have admitted to past cannabis use,"" said one marijuana advocate, ""including Biden's former boss.""",Five Staffers Fired Over Past Weed Use After The WH Had Said They'd Be More Chill,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFM0qyKiUikGvUo&w=500&h=261&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDE3MzM0MjY2MzM5ODQ2NTY6NTE0NjM1MTM%3D&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHEfpQUiTsFkykB,7300.0,4200.0,1600.0,0,'FAKE'
1780,737,BuzzFeed Politics,"""Just because the camp, which was an eyesore for the Mexican government, is gone doesn't mean we're not still suffering here.""",He Was In The Wrong Place At The Wrong Time When Biden Started Letting Asylum-Seekers Back Into The US. Now All He Can Do Is Wait.,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHl6xmpy36yty3U&w=500&h=261&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMzk4OTg4MzM3MTE0MjUxOjc5NTcyMjYwNA%3D%3D&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFB4PWSrw7ZeuHc,36000.0,7800.0,8000.0,0,'FAKE'
